AccountID,Business_Industry,_WFR,Subscribers,Customer_Since,App & Portal Sessions,Alerts Sent to Travellers,Pre Trip Advisories Sent,DLP Completed Courses,Total Cases,Medical Cases,Security Cases,Travel Cases,Medical Cases: I&A,Medical Cases: Out-Patient,Medical Cases: In-Patient,"Medical Cases: Evacuation / Repatriation, & RMR",Security cases: I&A,Security cases: Referral,Security cases: Interventional Assistance,Security cases: Evacuation,Security cases: Active Monitoring
1216831,Banks and Financial Services,WFR3,10000,1/27/20,264,151972,9548,0,18,5,12,1,5,0,0,0,11,1,0,0,0
105834,Commercial and Professional Services,WFR3,100,1/1/12,33,1016,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242467,Engineering and Construction,WFR3,50,8/15/14,83,1258,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625721,NGOs,WFR3,100,12/31/23,41,1105,310,0,1,0,1,0,0,0,0,0,1,0,0,0,0
856427,Banks and Financial Services,WFR3,1064,5/21/12,228,7131,1061,0,5,3,0,2,2,1,0,0,0,0,0,0,0
1274330,Automobiles and Components,WFR3,54,4/1/21,57,196,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054111,Engineering and Construction,WFR3,693,7/1/14,102,5823,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088668,Banks and Financial Services,Non-WFR,647,9/29/19,148,2054,770,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1088889,Commercial and Professional Services,WFR3,1403,2/15/13,202,92,3739,0,5,1,3,1,1,0,0,0,3,0,0,0,0
1089308,Engineering and Construction,WFR3,70,5/1/18,23,31,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1286165,Government and IGOs,WFR3,200,1/20/23,8,193,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095237,Consumer Retail,WFR3,540,6/1/18,41,3925,1111,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1330563,Government and IGOs,WFR3,50,9/15/15,108,342,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360956,Heavy Industry Manufacturing and Machinery,WFR3,300,6/1/22,293,9652,929,0,17,6,9,2,5,1,0,0,8,1,0,0,0
1595466,Electricity Generation and Renewables,WFR3,90,9/20/21,141,1154,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196197,Consumer Retail,WFR3,60,8/1/21,14,3860,591,0,3,0,2,1,0,0,0,0,2,0,0,0,0
1613869,Electricity Generation and Renewables,WFR3,180,3/1/23,81,815,102,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1604266,Consumer Services,WFR3,160,6/30/22,188,1143,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622002,Tech Hardware Semiconductors and Equipment,WFR3,224,6/30/23,82,3671,837,0,3,2,1,0,2,0,0,0,1,0,0,0,0
1241900,Oil and Gas,WFR3,845,4/15/19,559,6980,2025,0,7,0,7,0,0,0,0,0,7,0,0,0,0
1601585,Pharmaceuticals Biotech and Lifesciences,WFR1,200,4/1/22,63,3093,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395274,Commercial and Professional Services,Non-WFR,80,9/19/16,3,402,201,0,2,2,0,0,1,1,0,0,0,0,0,0,0
1547133,Banks and Financial Services,WFR3,300,4/19/18,96,4999,946,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1052559,Banks and Financial Services,WFR3,1452,3/31/16,282,17013,3866,0,6,3,3,1,2,1,0,0,3,0,0,0,0
1610071,Government and IGOs,WFR3,125,8/24/22,20,1107,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054120,Tech Hardware Semiconductors and Equipment,WFR3,360,8/1/16,29,3691,118,0,2,2,0,0,2,0,0,0,0,0,0,0,0
1524919,Consumer Retail,WFR3,100,8/1/17,80,1735,500,0,2,0,2,0,0,0,0,0,2,0,0,0,0
1406781,Banks and Financial Services,WFR3,106,5/3/16,49,245,57,0,6,2,6,0,2,0,0,0,6,0,0,0,0
1415661,Commercial and Professional Services,WFR3,200,4/1/16,514,1296,236,0,9,3,6,0,2,1,0,0,5,1,0,0,0
645023,Consumer Retail,Non-WFR,200,5/1/12,208,1548,522,0,2,2,0,0,1,1,0,0,0,0,0,0,0
181296,Banks and Financial Services,WFR3,159,1/1/11,40,651,1,0,3,1,2,1,1,0,0,0,2,0,0,0,0
967053,Food Beverage and Tobacco,WFR3,1339,4/1/12,3826,13896,3474,0,17,1,16,0,1,0,0,0,15,1,0,0,0
907885,Commercial and Professional Services,WFR3,500,6/30/11,390,4433,1122,0,16,9,7,2,5,4,0,0,7,0,0,0,0
870124,Consumer Retail,WFR3,70,6/30/19,5,799,197,0,4,3,2,0,3,0,0,0,2,0,0,0,0
1575736,Maritime Commercial,WFR3,70,2/16/20,24,1836,570,0,5,2,3,0,1,1,0,0,2,1,0,0,0
10531,Banks and Financial Services,WFR3,1859,4/1/11,176,8058,3891,0,13,3,10,0,1,2,0,0,10,0,0,0,0
1580474,NGOs,WFR3,162,4/1/20,206,1714,338,0,2,1,1,0,0,1,0,0,0,1,0,0,0
1196173,Mining,WFR3,210,4/8/22,747,1070,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351908,Education,Non-WFR,110,9/29/15,1021,2817,193,0,4,2,1,1,1,1,0,0,1,0,0,0,0
1386484,Transport Services,WFR3,150,3/18/16,12,1776,136,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1452795,Automobiles and Components,WFR3,521,8/1/18,47,94,3,0,13,13,0,0,9,4,0,0,0,0,0,0,0
1433116,Consumer Services,WFR3,50,6/14/17,92,417,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598507,Aerospace and Defense,WFR3,185,1/10/22,9,1819,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490382,Commercial and Professional Services,WFR3,54,3/10/17,89,251,83,0,11,2,9,0,1,1,0,0,5,4,0,0,0
1592122,Heavy Industry Manufacturing and Machinery,WFR3,544,4/1/21,184,78,27,0,3,2,0,1,0,2,0,0,0,0,0,0,0
1544227,Government and IGOs,Non-WFR,129,7/1/19,40,399,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548813,Education,WFR3,161,11/5/18,85,4291,1044,0,4,2,1,1,1,1,0,0,1,0,0,0,0
1464173,Food Beverage and Tobacco,WFR3,229,6/9/21,37,4409,330,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1602293,Banks and Financial Services,WFR3,170,2/18/22,30,782,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420211,Electricity Generation and Renewables,WFR3,400,10/20/17,82,6056,1477,0,18,10,11,1,9,1,0,0,10,1,0,0,0
1448297,Commercial and Professional Services,WFR3,100,4/1/17,68,1338,811,0,5,1,3,1,1,0,0,0,3,0,0,0,0
1564741,Banks and Financial Services,WFR3,420,7/14/19,185,7394,1045,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1525040,Education,WFR3,121,3/6/19,14,302,52,0,2,2,0,0,2,0,0,0,0,0,0,0,0
44667,Banks and Financial Services,Non-WFR,85,2/1/12,56,805,195,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1550197,Education,Non-WFR,124,5/21/18,118,193,43,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1557225,Banks and Financial Services,WFR3,170,3/1/20,1012,2292,912,0,14,3,11,0,2,1,0,0,11,0,0,0,0
43449,Banks and Financial Services,WFR3,3239,7/1/09,125,22433,8513,0,4,2,2,1,1,1,0,0,2,0,0,0,0
1050309,Transport Services,WFR3,50,6/30/12,270,319,96,0,1,0,1,0,0,0,0,0,1,0,0,0,0
44522,Commercial and Professional Services,WFR3,812,9/29/12,530,17178,2380,0,13,9,3,1,6,3,0,0,3,0,0,0,0
835591,Government and IGOs,WFR3,651,7/7/19,222,3155,1986,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1573144,Software services,WFR3,560,8/17/20,12,6250,2203,0,3,1,2,0,1,0,0,0,2,0,0,0,0
1573414,Commercial and Professional Services,WFR3,50,3/1/21,16,217,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382999,Commercial and Professional Services,WFR3,120,4/15/11,184,18196,3453,0,6,1,5,0,0,1,0,0,5,0,0,0,0
833941,Heavy Industry Manufacturing and Machinery,WFR3,250,8/1/12,12,474,161,0,4,4,0,0,3,1,0,0,0,0,0,0,0
822220,Automobiles and Components,WFR3,1200,12/1/10,235,3237,698,0,2,2,0,0,2,0,0,0,0,0,0,0,0
987720,Transport Services,WFR3,71,3/29/16,165,1262,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975416,Banks and Financial Services,WFR3,125,10/13/12,121,1662,239,0,1,0,1,0,0,0,0,0,1,0,0,0,0
507281,Oil and Gas,WFR3,137,12/1/10,25,366,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843409,Commercial and Professional Services,WFR3,105,2/16/12,33,611,197,0,3,1,1,1,1,0,0,0,1,0,0,0,0
1064080,Banks and Financial Services,WFR3,340,1/1/00,135,3757,449,0,3,1,3,0,1,0,0,0,3,0,0,0,0
353283,Banks and Financial Services,WFR3,908,11/7/07,102,10332,2121,0,1,0,0,1,0,0,0,0,0,0,0,0,0
828070,Food Beverage and Tobacco,WFR3,100,3/18/12,56,494,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985512,Food Beverage and Tobacco,WFR3,180,9/30/12,177,1805,367,0,6,5,1,0,0,5,0,0,1,0,0,0,0
306129,NGOs,WFR3,200,4/30/12,597,1511,652,0,3,2,1,0,1,1,0,0,1,0,0,0,0
872810,Banks and Financial Services,WFR3,784,6/10/12,3408,17704,5009,0,20,8,12,1,2,6,0,0,8,4,0,0,0
526172,Education,WFR3,150,6/30/18,29,1018,217,0,2,0,2,0,0,0,0,0,2,0,0,0,0
1015910,Commercial and Professional Services,WFR3,1032,7/1/12,1813,16459,3832,0,10,5,4,1,2,3,0,0,4,0,0,0,0
42110,Commercial and Professional Services,WFR3,997,10/30/12,189,1611,487,0,10,7,3,0,2,5,0,0,3,0,0,0,0
741986,Commercial and Professional Services,WFR3,152,3/31/12,8,704,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164305,Banks and Financial Services,WFR3,812,1/1/07,351,5564,1327,0,3,1,2,0,1,0,0,0,2,0,0,0,0
10625,Banks and Financial Services,WFR3,1621,3/10/09,222,8284,2941,0,2,0,2,0,0,0,0,0,2,0,0,0,0
478989,Mining,WFR3,95,1/9/20,42,4492,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214750,Oil and Gas,Non-WFR,150,12/1/11,119,3093,360,0,6,5,0,1,3,2,0,0,0,0,0,0,0
1094409,Aviation Commercial,Non-WFR,1200,5/21/12,2538,12236,2195,0,49,2,47,1,2,0,0,0,46,1,0,0,0
260407,Healthcare Equipment and Services,Non-WFR,1367,5/1/09,185,24405,4008,0,14,9,4,1,7,2,0,0,4,0,0,0,0
1192501,Aerospace and Defense,WFR3,70,3/31/18,185,1381,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414897,Banks and Financial Services,WFR3,3451,3/10/09,749,56108,10665,0,18,10,5,3,7,3,0,0,5,0,0,0,0
803588,Heavy Industry Manufacturing and Machinery,WFR3,1224,7/1/09,284,805,141,0,1,1,0,0,1,0,0,0,0,0,0,0,0
922365,Engineering and Construction,WFR3,369,2/28/15,219,76,618,0,10,2,6,2,0,2,0,0,6,0,0,0,0
1011303,Commercial and Professional Services,WFR3,101,3/1/17,33,1193,220,0,1,1,0,0,1,0,0,0,0,0,0,0,0
917908,Government and IGOs,WFR3,110,5/31/13,1136,524,169,0,5,3,2,0,1,2,0,0,2,0,0,0,0
632136,Software services,WFR3,306,8/16/12,160,3804,584,0,3,2,1,1,1,1,0,0,1,0,0,0,0
265707,Consumer Retail,WFR3,150,7/1/11,85,3373,829,0,8,4,4,0,3,1,0,0,4,0,0,0,0
44555,Banks and Financial Services,WFR3,390,4/3/05,271,3381,542,0,9,4,7,0,3,1,0,0,6,1,0,0,0
1232646,Government and IGOs,WFR3,100,5/1/15,60,880,227,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1234443,Commercial and Professional Services,WFR3,117,9/30/14,5,4331,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255063,Electricity Generation and Renewables,WFR3,70,5/12/16,189,770,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697459,Mining,WFR3,3708,9/23/10,589,21263,3922,0,15,1,11,3,0,1,0,0,11,0,0,0,0
1094738,Engineering and Construction,WFR3,560,8/10/12,92,5492,48,0,5,3,2,0,2,1,0,0,2,0,0,0,0
1097057,NGOs,WFR3,80,4/1/15,382,1999,506,0,28,19,17,0,11,8,0,0,17,0,0,0,0
1097527,Commercial and Professional Services,Non-WFR,859,11/4/13,162,8255,1443,0,7,1,4,2,1,0,0,0,3,1,0,0,0
1098419,Healthcare Equipment and Services,Non-WFR,215,12/7/12,1,367,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608557,Commercial and Professional Services,WFR3,1000,8/1/23,401,6666,2583,0,4,1,3,0,1,0,0,0,3,0,0,0,0
1180453,Consumer Services,WFR3,70,3/31/19,32,590,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180526,Consumer Retail,WFR3,770,3/13/20,139,2264,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187156,Banks and Financial Services,WFR3,200,7/3/14,135,5586,1772,0,3,1,2,0,1,0,0,0,2,0,0,0,0
1620969,Consumer Services,WFR3,300,10/1/23,52,2783,718,0,2,0,1,1,0,0,0,0,1,0,0,0,0
1213034,Consumer Retail,WFR3,700,9/26/22,145,160,1528,0,11,1,10,0,0,1,0,0,9,1,0,0,0
1217705,Maritime Commercial,Non-WFR,78,7/30/19,143,1724,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597528,Commercial and Professional Services,WFR3,57,9/27/21,845,133,56,0,21,10,21,0,10,0,0,0,20,1,0,0,0
1618645,Consumer Retail,WFR3,50,9/29/23,219,564,182,0,2,0,1,1,0,0,0,0,1,0,0,0,0
1227329,Heavy Industry Manufacturing and Machinery,WFR3,172,1/27/14,44,2045,131,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1228114,Government and IGOs,Non-WFR,50,4/19/16,266,1017,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230961,Chemicals,WFR3,273,9/1/14,387,5374,108,0,6,6,0,0,4,2,0,0,0,0,0,0,0
1261503,Commercial and Professional Services,WFR3,1047,7/1/14,1367,11579,2370,0,13,3,10,0,3,0,0,0,8,2,0,0,0
1597384,Oil and Gas,WFR3,109,1/1/22,251,2063,1185,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1347749,Engineering and Construction,WFR3,141,4/8/16,39,1358,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560980,NGOs,WFR3,200,12/1/18,344,2714,504,0,7,1,6,1,1,0,0,0,6,0,0,0,0
921488,Oil and Gas,WFR3,70,12/12/10,96,449,153,0,4,2,2,0,2,0,0,0,2,0,0,0,0
1095733,Engineering and Construction,WFR3,145,5/29/18,1072,1998,401,0,1,1,1,0,1,0,0,0,1,0,0,0,0
1382816,Electricity Generation and Renewables,WFR3,50,2/1/17,168,235,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396546,Education,WFR3,65,6/16/16,82,181,34,0,2,2,0,0,1,1,0,0,0,0,0,0,0
1416648,Food Beverage and Tobacco,WFR3,400,11/13/17,321,2989,882,0,38,4,38,0,4,0,0,0,35,3,0,0,0
1462228,Mining,Non-WFR,427,2/1/17,179,7476,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388273,Engineering and Construction,Non-WFR,81,12/16/16,15,565,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390379,Commercial and Professional Services,WFR3,1283,3/25/16,309,17050,2406,0,7,4,3,0,1,3,0,0,2,1,0,0,0
1037126,Banks and Financial Services,WFR3,350,6/30/20,35,7803,1491,0,2,0,2,0,0,0,0,0,2,0,0,0,0
959320,Heavy Industry Manufacturing and Machinery,WFR3,3207,3/31/12,26,3578,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46338,Heavy Industry Manufacturing and Machinery,WFR3,12461,2/13/09,690,36445,10672,0,2,1,0,1,1,0,0,0,0,0,0,0,0
1579018,Software services,WFR3,350,1/31/23,293,8422,1757,0,5,5,1,0,4,1,0,0,1,0,0,0,0
1580747,Healthcare Equipment and Services,WFR3,200,4/27/22,43,42,4449,0,1,0,1,0,0,0,0,0,1,0,0,0,0
128799,Heavy Industry Manufacturing and Machinery,WFR3,1776,9/22/19,439,25672,23084,0,20,3,17,1,3,0,0,0,17,0,0,0,0
1185137,NGOs,WFR3,99,9/15/17,328,884,249,0,6,1,6,0,1,0,0,0,6,0,0,0,0
1200134,Commercial and Professional Services,Non-WFR,215,6/30/13,133,3669,616,0,8,2,6,1,2,0,0,0,6,0,0,0,0
1206610,Heavy Industry Manufacturing and Machinery,WFR3,781,6/28/13,168,10969,1572,0,5,1,2,2,0,1,0,0,2,0,0,0,0
1286802,Software services,WFR3,70,3/6/15,104,6889,440,0,5,0,5,0,0,0,0,0,4,1,0,0,0
1338090,Healthcare Equipment and Services,WFR3,25859,6/30/09,2801,67350,15473,0,86,21,65,3,9,12,0,0,62,3,0,0,0
1450721,Commercial and Professional Services,WFR1,110,1/17/19,24,34,23,0,6,3,5,0,3,0,0,0,5,0,0,0,0
1462794,Banks and Financial Services,Non-WFR,69,6/30/17,160,250,33,0,5,2,3,0,2,0,0,0,3,0,0,0,0
1433093,Healthcare Equipment and Services,WFR3,675,7/28/17,328,4343,827,0,4,4,0,0,3,1,0,0,0,0,0,0,0
1433241,Software services,WFR3,210,3/15/22,229,12044,5546,0,2,1,1,0,0,1,0,0,1,0,0,0,0
1625311,Automobiles and Components,WFR3,1030,12/1/23,545,15034,2548,0,5,1,4,0,1,0,0,0,4,0,0,0,0
1581682,Transport Services,WFR3,205,8/26/20,185,5028,795,0,5,4,1,1,1,3,0,0,1,0,0,0,0
1583424,Food Beverage and Tobacco,WFR3,538,3/31/20,10,568,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585409,Healthcare Equipment and Services,WFR3,118,7/1/20,23,366,64,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1525917,Media Entertainment Gaming,WFR3,550,10/30/19,299,10059,1215,0,6,5,1,0,2,3,0,0,1,0,0,0,0
1531517,Software services,Non-WFR,76,8/31/17,19,962,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532914,NGOs,Non-WFR,124,12/22/17,531,738,177,0,2,1,1,1,1,0,0,0,1,0,0,0,0
1592669,Commercial and Professional Services,WFR3,75,9/30/21,5,6902,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594267,NGOs,WFR3,231,5/28/21,230,95,238,0,38,38,0,0,7,31,0,0,0,0,0,0,0
1543921,Heavy Industry Manufacturing and Machinery,WFR3,209,12/31/17,123,544,115,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1548852,Commercial and Professional Services,WFR3,344,10/31/18,50,291,250,0,2,2,0,0,2,0,0,0,0,0,0,0,0
1593741,Software services,WFR3,2500,5/20/22,80,2164,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556631,Pharmaceuticals Biotech and Lifesciences,WFR3,421,6/21/21,195,8549,828,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1446122,Consumer Services,WFR3,79,1/3/17,72,823,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446448,Software services,Non-WFR,100,12/28/17,23,4434,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601330,NGOs,WFR3,50,2/1/22,109,890,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558697,Pharmaceuticals Biotech and Lifesciences,WFR3,120,2/14/20,155,738,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563361,Commercial and Professional Services,Non-WFR,150,3/3/20,97,1893,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563474,Oil and Gas,WFR3,168,4/30/19,78,2140,91,0,3,2,1,0,1,1,0,0,1,0,0,0,0
1564676,NGOs,WFR3,725,8/19/19,33,858,99,0,2,0,2,0,0,0,0,0,2,0,0,0,0
1566106,Commercial and Professional Services,Non-WFR,70,5/31/19,72,1351,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566284,NGOs,WFR3,125,3/30/19,360,906,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445034,NGOs,WFR3,91,12/15/16,32,354,223,0,29,6,28,1,6,0,0,0,28,0,0,0,0
1479753,Chemicals,Non-WFR,451,7/31/17,36,4224,913,0,2,1,1,0,1,0,0,0,1,0,0,0,0
1529404,Consumer Services,WFR3,761,12/31/17,77,915,335,0,2,2,0,0,1,1,0,0,0,0,0,0,0
1541626,Commercial and Professional Services,WFR3,100,3/13/22,97,780,78,0,4,1,3,0,1,0,0,0,3,0,0,0,0
773551,Media Entertainment Gaming,WFR3,2423,1/22/12,1169,29790,3226,0,5,4,1,0,2,2,0,0,1,0,0,0,0
1552034,Heavy Industry Manufacturing and Machinery,Non-WFR,50,9/28/18,9,533,77,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1072404,NGOs,WFR3,50,1/16/12,219,82,19,0,3,1,2,0,1,0,0,0,2,0,0,0,0
740314,Commercial and Professional Services,WFR3,250,3/15/11,112,68,959,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1563807,NGOs,WFR3,54,10/7/21,109,768,203,0,6,3,4,0,1,2,0,0,4,0,0,0,0
213519,Aviation: OEM,WFR3,90,2/1/12,9,933,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567219,NGOs,WFR3,90,2/16/22,30,299,109,0,3,0,3,0,0,0,0,0,2,1,0,0,0
1569441,Commercial and Professional Services,WFR3,1119,1/31/22,34,989,283,0,1,1,0,0,1,0,0,0,0,0,0,0,0
45632,Telecommunication Services,WFR3,401,1/1/12,188,3351,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661118,Consumer Services,WFR3,691,4/21/12,80,3345,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45289,Banks and Financial Services,WFR3,1545,3/4/06,276,36695,17353,0,11,4,7,0,3,1,0,0,7,0,0,0,0
721279,Engineering and Construction,WFR3,235,7/20/12,39,1392,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183569,Oil and Gas,Non-WFR,404,6/30/12,345,4239,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903277,Healthcare Equipment and Services,WFR3,1005,9/13/10,507,16646,4201,0,15,6,6,4,5,1,0,0,6,0,0,0,0
46224,Consumer Retail,Non-WFR,606,8/1/07,96,9827,1578,0,12,12,0,0,5,7,0,0,0,0,0,0,0
919626,Banks and Financial Services,WFR3,381,3/1/12,60,2942,755,0,4,2,1,1,2,0,0,0,1,0,0,0,0
687607,Consumer Retail,WFR3,532,3/31/12,93,3191,857,0,1,0,1,0,0,0,0,0,1,0,0,0,0
283139,Engineering and Construction,Non-WFR,75,6/30/12,12,800,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79321,Consumer Retail,Non-WFR,245,8/4/08,102,2609,323,0,3,2,1,1,2,0,0,0,1,0,0,0,0
882100,Engineering and Construction,WFR3,222,4/30/12,58,361,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45376,Engineering and Construction,WFR3,207,7/10/12,17,954,249,0,2,1,1,0,1,0,0,0,1,0,0,0,0
970335,NGOs,WFR1,140,4/29/11,233,105,71,0,4,2,2,0,1,1,0,0,1,1,0,0,0
862117,NGOs,WFR3,62,1/1/12,1128,394,213,0,11,3,11,0,3,0,0,0,10,1,0,0,0
1068144,NGOs,WFR3,51,5/7/15,140,288,155,0,3,1,1,1,1,0,0,0,1,0,0,0,0
332783,Commercial and Professional Services,WFR3,78,10/19/10,233,165,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060034,Consumer Services,WFR3,300,4/28/12,179,2712,516,0,26,1,24,1,1,0,0,0,22,2,0,0,0
46271,Healthcare Equipment and Services,WFR3,417,7/31/06,166,37,15,0,3,2,1,0,1,1,0,0,1,0,0,0,0
731665,Software services,WFR3,1521,1/1/13,160,7685,1494,0,3,1,2,0,1,0,0,0,2,0,0,0,0
811435,Heavy Industry Manufacturing and Machinery,WFR3,209,7/2/09,1671,12593,2512,0,19,13,8,0,8,5,0,0,7,1,0,0,0
45997,Oil and Gas,Non-WFR,99,2/1/11,29,1599,290,0,16,11,13,0,11,0,0,0,12,1,0,0,0
1000456,Commercial and Professional Services,WFR3,1000,5/5/12,298,26475,2924,0,9,1,6,2,1,0,0,0,6,0,0,0,0
44935,Government and IGOs,WFR3,1175,4/23/06,3791,13060,2722,0,20,4,15,2,4,0,0,0,15,0,0,0,0
657203,Commercial and Professional Services,WFR3,160,12/31/18,175,938,180,0,1,1,0,0,1,0,0,0,0,0,0,0,0
463391,Education,WFR3,158,7/1/12,188,2907,517,0,1,1,0,0,0,1,0,0,0,0,0,0,0
262343,Oil and Gas,Non-WFR,80,11/1/10,394,2373,697,0,8,6,1,1,5,1,0,0,1,0,0,0,0
1094550,Media Entertainment Gaming,Non-WFR,350,11/20/12,35,5974,1036,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1095768,NGOs,Non-WFR,100,12/13/19,129,1902,285,0,3,1,3,0,1,0,0,0,3,0,0,0,0
1096340,Food Beverage and Tobacco,Non-WFR,109,10/17/12,39,1455,351,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1096596,Chemicals,WFR3,83,5/30/14,90,800,371,0,2,1,1,0,1,0,0,0,0,1,0,0,0
375765,NGOs,WFR3,50,1/22/09,85,170,25,0,1,1,0,0,1,0,0,0,0,0,0,0,0
46225,Consumer Services,WFR3,1083,10/1/11,808,16337,3656,0,10,7,0,3,1,6,0,0,0,0,0,0,0
108430,Software services,WFR3,500,4/28/06,841,4816,829,0,7,1,6,0,0,1,0,0,6,0,0,0,0
180413,Chemicals,WFR3,983,5/10/12,113,1870,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195462,Consumer Retail,Non-WFR,52,11/30/19,39,3375,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462249,Healthcare Equipment and Services,Non-WFR,300,6/4/12,37,865,222,0,4,1,3,0,1,0,0,0,3,0,0,0,0
950813,Banks and Financial Services,WFR3,79,1/5/11,74,629,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044698,Electricity Generation and Renewables,WFR3,110,2/12/19,125,3234,901,0,8,1,7,0,0,1,0,0,6,1,0,0,0
925122,Banks and Financial Services,WFR3,6460,8/23/12,233,5715,1341,0,4,0,4,0,0,0,0,0,4,0,0,0,0
637158,Government and IGOs,WFR3,80,10/2/10,152,323,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440687,Commercial and Professional Services,WFR3,2870,3/10/07,322,27759,1519,0,11,7,0,4,2,5,0,0,0,0,0,0,0
46376,Electricity Generation and Renewables,WFR3,107,6/6/12,145,559,201,0,9,0,9,0,0,0,0,0,9,0,0,0,0
79557,Banks and Financial Services,WFR3,968,10/17/11,137,9454,2546,0,2,1,1,0,1,0,0,0,1,0,0,0,0
1264650,Aerospace and Defense,Non-WFR,90,8/25/15,31,578,143,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1089343,Food Beverage and Tobacco,WFR3,225,3/29/12,27,2115,216,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1091487,Heavy Industry Manufacturing and Machinery,WFR3,276,3/30/12,124,2095,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091591,Food Beverage and Tobacco,WFR3,80,5/24/12,31,442,65,0,1,1,0,0,1,0,0,0,0,0,0,0,0
